ID,Code,,,,,,,,,,,,,
2202," {""8"":""শ্ৰেণী - ৭""}",,,,,,,,,,,,,
2203," {""8"":""শ্ৰেণী - ৮""}",,,,,,,,,,,,,
2204," {""8"":""শ্ৰেণী - ৯""}",,,,,,,,,,,,,
2336," {""8"":""শ্ৰেণী - ১০""}",,,,,,,,,,,,,
2337," {""8"":""শ্ৰেণী- ১১""}",,,,,,,,,,,,,
2338," {""8"":""শ্ৰেণী- ১২""}",,,,,,,,,,,,,
2206," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
2208," {""8"":""শ্ৰেণী- ১""}",,,,,,,,,,,,,
2209," {""8"":""শ্ৰেণী- ২""}",,,,,,,,,,,,,
2210," {""8"":""শ্ৰেণী- ৩""}",,,,,,,,,,,,,
2211," {""8"":""শ্ৰেণী- ৪""}",,,,,,,,,,,,,
2212," {""8"":""শ্ৰেণী- ৫""}",,,,,,,,,,,,,
1049," {""8"":""শ্ৰেণী- ৬""}",,,,,,,,,,,,,
1050," {""8"":""শ্ৰেণী- ৭""}",,,,,,,,,,,,,
1051," {""8"":""শ্ৰেণী- ৮""}",,,,,,,,,,,,,
2213," {""8"":""শ্ৰেণী - ৯""}",,,,,,,,,,,,,
2339," {""8"":""শ্ৰেণী - ১০""}",,,,,,,,,,,,,
2340," {""8"":""শ্ৰেণী- ১১""}",,,,,,,,,,,,,
2341," {""8"":""শ্ৰেণী- ১২""}",,,,,,,,,,,,,
2215," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1052," {""8"":""ସରକାରୀ""}",,,,,,,,,,,,,
1547," {""8"":""প্ৰাইভেট ইউনাইদেদ- প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পূৰ্ণৰুপে পৰিচালিত""}",,,,,,,,,,,,,
1053," {""8"":""( প্ৰাইভেট এডেদ - প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পৰিচালিত কিন্তু চৰকাৰৰ সাহায্য প্ৰাপ্ত""}",,,,,,,,,,,,,চৰকাৰী / স্থানীয় সংস্থা
2183," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
701," {""8"":""কোনো বাধা নাই""}",,,,,,,,,,,,,
702," {""8"":""চুবুৰীৰ মুৰত""}",,,,,,,,,,,,,
703," {""8"":""গাওঁৰ পৰা বহু দুৰত ""}",,,,,,,,,,,,,
704," {""8"":""মাজ ৰাস্তাৰ ওচৰত ""}",,,,,,,,,,,,,
705," {""8"":""ৰাস্তাৰ সিপাৰে""}",,,,,,,,,,,,,
706," {""8"":""বজাৰত/ বজাৰৰ ওচৰত ""}",,,,,,,,,,,,,
707," {""8"":""জংঘল/ পাহাৰৰ সিপাৰত ""}",,,,,,,,,,,,,
708," {""8"":""নিজৰা/ নদীৰ সিপাৰত ""}",,,,,,,,,,,,,
709," {""8"":""কবৰস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
710," {""8"":""মুকলিত ক্লাচ হয় ""}",,,,,,,,,,,,,
711," {""8"":""ৰেল লাইনৰ সিপাৰত ""}",,,,,,,,,,,,,
712," {""8"":""বাৰ/ৰেষ্টুৰেণ্টৰ ওচৰত ""}",,,,,,,,,,,,,
713," {""8"":""ধৰ্মিয় অনুস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
714," {""8"":""বেলেগ কিবা ""}",,,,,,,,,,,,,
2186," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
717," {""8"":""নাই, একেটা চুবুৰী বা গাওঁত""}",,,,,,,,,,,,,
718," {""8"":""আছে, একেটা চুবুৰী বা গাওঁত""}",,,,,,,,,,,,,
2188," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
2346," {""8"":""শ্ৰেণী- ১""}",,,,,,,,,,,,,
2345," {""8"":""শ্ৰেণী- ২""}",,,,,,,,,,,,,
2344," {""8"":""শ্ৰেণী- ৩""}",,,,,,,,,,,,,
2343," {""8"":""শ্ৰেণী- ৪""}",,,,,,,,,,,,,
2342," {""8"":""শ্ৰেণী- ৫""}",,,,,,,,,,,,,
1054," {""8"":""শ্ৰেণী- ৬""}",,,,,,,,,,,,,
1055," {""8"":""শ্ৰেণী- ৭""}",,,,,,,,,,,,,
1056," {""8"":""শ্ৰেণী- ৮""}",,,,,,,,,,,,,
2347," {""8"":""শ্ৰেণী - ৯""}",,,,,,,,,,,,,
2348," {""8"":""শ্ৰেণী - ১০""}",,,,,,,,,,,,,
2349," {""8"":""শ্ৰেণী- ১১""}",,,,,,,,,,,,,
2350," {""8"":""শ্ৰেণী- ১২""}",,,,,,,,,,,,,
2191," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
2355," {""8"":""শ্ৰেণী- ১""}",,,,,,,,,,,,,
2354," {""8"":""শ্ৰেণী- ২""}",,,,,,,,,,,,,
2353," {""8"":""শ্ৰেণী- ৩""}",,,,,,,,,,,,,
2352," {""8"":""শ্ৰেণী- ৪""}",,,,,,,,,,,,,
2351," {""8"":""শ্ৰেণী- ৫""}",,,,,,,,,,,,,
723," {""8"":""শ্ৰেণী- ৬""}",,,,,,,,,,,,,
724," {""8"":""শ্ৰেণী- ৭""}",,,,,,,,,,,,,
725," {""8"":""শ্ৰেণী- ৮""}",,,,,,,,,,,,,
2356," {""8"":""শ্ৰেণী - ৯""}",,,,,,,,,,,,,
2357," {""8"":""শ্ৰেণী - ১০""}",,,,,,,,,,,,,
2358," {""8"":""শ্ৰেণী- ১১""}",,,,,,,,,,,,,
2359," {""8"":""শ্ৰেণী- ১২""}",,,,,,,,,,,,,
2194," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
726," {""8"":""ସରକାରୀ""}",,,,,,,,,,,,,
1649," {""8"":""প্ৰাইভেট ইউনাইদেদ- প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পূৰ্ণৰুপে পৰিচালিত""}",,,,,,,,,,,,,
727," {""8"":""( প্ৰাইভেট এডেদ - প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পৰিচালিত কিন্তু চৰকাৰৰ সাহায্য প্ৰাপ্ত""}",,,,,,,,,,,,,
2197," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
729," {""8"":""কোনো বাধা নাই""}",,,,,,,,,,,,,চৰকাৰী / স্থানীয় সংস্থা
730," {""8"":""চুবুৰীৰ মুৰত""}",,,,,,,,,,,,,
731," {""8"":""গাওঁৰ পৰা বহু দুৰত ""}",,,,,,,,,,,,,
732," {""8"":""মাজ ৰাস্তাৰ ওচৰত ""}",,,,,,,,,,,,,
733," {""8"":""ৰাস্তাৰ সিপাৰে""}",,,,,,,,,,,,,
734," {""8"":""বজাৰত/ বজাৰৰ ওচৰত ""}",,,,,,,,,,,,,
735," {""8"":""জংঘল/ পাহাৰৰ সিপাৰত ""}",,,,,,,,,,,,,
736," {""8"":""নিজৰা/ নদীৰ সিপাৰত ""}",,,,,,,,,,,,,
737," {""8"":""কবৰস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
738," {""8"":""মুকলিত ক্লাচ হয় ""}",,,,,,,,,,,,,
739," {""8"":""ৰেল লাইনৰ সিপাৰত ""}",,,,,,,,,,,,,
740," {""8"":""বাৰ/ৰেষ্টুৰেণ্টৰ ওচৰত ""}",,,,,,,,,,,,,
741," {""8"":""ধৰ্মিয় অনুস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
742," {""8"":""বেলেগ কিবা ""}",,,,,,,,,,,,,
2200," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
744," {""8"":""নাই, একেটা চুবুৰী বা গাওঁত""}",,,,,,,,,,,,,
745," {""8"":""আছে, একেটা চুবুৰী বা গাওঁত""}",,,,,,,,,,,,,
2218," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1568," {""8"":""প্ৰাইভেট ইউনাইদেদ- প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পূৰ্ণৰুপে পৰিচালিত""}",,,,,,,,,,,,,
752," {""8"":""ব্যক্তিগত""}",,,,,,,,,,,,,
2398," {""8"":""( প্ৰাইভেট এডেদ - প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পৰিচালিত কিন্তু চৰকাৰৰ সাহায্য প্ৰাপ্ত""}",,,,,,,,,,,,,
2227," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
754," {""8"":""কোনো বাধা নাই""}",,,,,,,,,,,,,
755," {""8"":""চুবুৰীৰ মুৰত""}",,,,,,,,,,,,,
756," {""8"":""গাওঁৰ পৰা বহু দুৰত ""}",,,,,,,,,,,,,
757," {""8"":""মাজ ৰাস্তাৰ ওচৰত ""}",,,,,,,,,,,,,
758," {""8"":""ৰাস্তাৰ সিপাৰে""}",,,,,,,,,,,,,
759," {""8"":""বজাৰত/ বজাৰৰ ওচৰত ""}",,,,,,,,,,,,,
760," {""8"":""জংঘল/ পাহাৰৰ সিপাৰত ""}",,,,,,,,,,,,,
761," {""8"":""নিজৰা/ নদীৰ সিপাৰত ""}",,,,,,,,,,,,,
762," {""8"":""কবৰস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
763," {""8"":""মুকলিত ক্লাচ হয় ""}",,,,,,,,,,,,,
764," {""8"":""ৰেল লাইনৰ সিপাৰত ""}",,,,,,,,,,,,,
765," {""8"":""বাৰ/ৰেষ্টুৰেণ্টৰ ওচৰত ""}",,,,,,,,,,,,,
766," {""8"":""ধৰ্মিয় অনুস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
767," {""8"":""বেলেগ কিবা ""}",,,,,,,,,,,,,
2229," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
769," {""8"":""নাই, একেটা চুবুৰী বা গাওঁত""}",,,,,,,,,,,,,
770," {""8"":""আছে, একেটা চুবুৰী বা গাওঁত""}",,,,,,,,,,,,,
2233," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
2360," {""8"":""শ্ৰেণী- ১""}",,,,,,,,,,,,,
2361," {""8"":""শ্ৰেণী- ২""}",,,,,,,,,,,,,
2362," {""8"":""শ্ৰেণী- ৩""}",,,,,,,,,,,,,
2363," {""8"":""শ্ৰেণী- ৪""}",,,,,,,,,,,,,
2364," {""8"":""শ্ৰেণী- ৫""}",,,,,,,,,,,,,
2365," {""8"":""শ্ৰেণী- ৬""}",,,,,,,,,,,,,
2366," {""8"":""শ্ৰেণী- ৭""}",,,,,,,,,,,,,
2367," {""8"":""শ্ৰেণী- ৮""}",,,,,,,,,,,,,
2368," {""8"":""শ্ৰেণী - ৯""}",,,,,,,,,,,,,
2369," {""8"":""শ্ৰেণী - ১০""}",,,,,,,,,,,,,
772," {""8"":""শ্ৰেণী- ১১""}",,,,,,,,,,,,,
773," {""8"":""শ্ৰেণী- ১২""}",,,,,,,,,,,,,
2236," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
2370," {""8"":""শ্ৰেণী - ১০""}",,,,,,,,,,,,,
774," {""8"":""শ্ৰেণী- ১১""}",,,,,,,,,,,,,
775," {""8"":""শ্ৰেণী- ১২""}",,,,,,,,,,,,,
2239," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
776," {""8"":""ସରକାରୀ""}",,,,,,,,,,,,,
2241," {""8"":""প্ৰাইভেট ইউনাইদেদ- প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পূৰ্ণৰুপে পৰিচালিত""}",,,,,,,,,,,,,চৰকাৰী / স্থানীয় সংস্থা
777," {""8"":""( প্ৰাইভেট এডেদ - প্ৰাইভেট বা ট্ৰাষ্টৰ দ্বাৰা পৰিচালিত কিন্তু চৰকাৰৰ সাহায্য প্ৰাপ্ত""}",,,,,,,,,,,,,
2243," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
779," {""8"":""কোনো বাধা নাই""}",,,,,,,,,,,,,
780," {""8"":""চুবুৰীৰ মুৰত""}",,,,,,,,,,,,,
781," {""8"":""গাওঁৰ পৰা বহু দুৰত ""}",,,,,,,,,,,,,
782," {""8"":""মাজ ৰাস্তাৰ ওচৰত ""}",,,,,,,,,,,,,
783," {""8"":""ৰাস্তাৰ সিপাৰে""}",,,,,,,,,,,,,
784," {""8"":""বজাৰত/ বজাৰৰ ওচৰত ""}",,,,,,,,,,,,,
785," {""8"":""জংঘল/ পাহাৰৰ সিপাৰত ""}",,,,,,,,,,,,,
786," {""8"":""নিজৰা/ নদীৰ সিপাৰত ""}",,,,,,,,,,,,,
787," {""8"":""কবৰস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
788," {""8"":""মুকলিত ক্লাচ হয় ""}",,,,,,,,,,,,,
789," {""8"":""ৰেল লাইনৰ সিপাৰত ""}",,,,,,,,,,,,,
790," {""8"":""বাৰ/ৰেষ্টুৰেণ্টৰ ওচৰত ""}",,,,,,,,,,,,,
791," {""8"":""ধৰ্মিয় অনুস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
792," {""8"":""বেলেগ কিবা ""}",,,,,,,,,,,,,
2246," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
794," {""8"":""নাই, একেটা চুবুৰী বা গাওঁত""}",,,,,,,,,,,,,
795," {""8"":""আছে, একেটা চুবুৰী বা গাওঁত""}",,,,,,,,,,,,,
797," {""8"":""কোনো বাধা নাই""}",,,,,,,,,,,,,
798," {""8"":""চুবুৰীৰ মুৰত""}",,,,,,,,,,,,,
799," {""8"":""গাওঁৰ পৰা বহু দুৰত ""}",,,,,,,,,,,,,
800," {""8"":""মাজ ৰাস্তাৰ ওচৰত ""}",,,,,,,,,,,,,
801," {""8"":""ৰাস্তাৰ সিপাৰে""}",,,,,,,,,,,,,
802," {""8"":""বজাৰত/ বজাৰৰ ওচৰত ""}",,,,,,,,,,,,,
803," {""8"":""জংঘল/ পাহাৰৰ সিপাৰত ""}",,,,,,,,,,,,,
804," {""8"":""নিজৰা/ নদীৰ সিপাৰত ""}",,,,,,,,,,,,,
805," {""8"":""কবৰস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
806," {""8"":""মুকলিত ক্লাচ হয় ""}",,,,,,,,,,,,,
807," {""8"":""ৰেল লাইনৰ সিপাৰত ""}",,,,,,,,,,,,,
808," {""8"":""বাৰ/ৰেষ্টুৰেণ্টৰ ওচৰত ""}",,,,,,,,,,,,,
809," {""8"":""ধৰ্মিয় অনুস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
810," {""8"":""বেলেগ কিবা ""}",,,,,,,,,,,,,
2251," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
812," {""8"":""নহয়""}",,,,,,,,,,,,,
813," {""8"":""হয়""}",,,,,,,,,,,,,
2404," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
814," {""8"":""নহয়""}",,,,,,,,,,,,,
815," {""8"":""হয়""}",,,,,,,,,,,,,
2405," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
819," {""8"":""কোনো বাধা নাই""}",,,,,,,,,,,,,
820," {""8"":""চুবুৰীৰ মুৰত""}",,,,,,,,,,,,,
821," {""8"":""গাওঁৰ পৰা বহু দুৰত ""}",,,,,,,,,,,,,
822," {""8"":""মাজ ৰাস্তাৰ ওচৰত ""}",,,,,,,,,,,,,
823," {""8"":""ৰাস্তাৰ সিপাৰে""}",,,,,,,,,,,,,
824," {""8"":""বজাৰত/ বজাৰৰ ওচৰত ""}",,,,,,,,,,,,,
825," {""8"":""জংঘল/ পাহাৰৰ সিপাৰত ""}",,,,,,,,,,,,,
826," {""8"":""নিজৰা/ নদীৰ সিপাৰত ""}",,,,,,,,,,,,,
827," {""8"":""কবৰস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
828," {""8"":""বেলেগ কিবা ""}",,,,,,,,,,,,,
818," {""8"":""এটাও গ্ৰহনযোগ্য নহয়""}",,,,,,,,,,,,,
830," {""8"":""নহয়""}",,,,,,,,,,,,,
831," {""8"":""হয়""}",,,,,,,,,,,,,
2261," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
835," {""8"":""কোনো বাধা নাই""}",,,,,,,,,,,,,
836," {""8"":""চুবুৰীৰ মুৰত""}",,,,,,,,,,,,,
837," {""8"":""গাওঁৰ পৰা বহু দুৰত ""}",,,,,,,,,,,,,
838," {""8"":""মাজ ৰাস্তাৰ ওচৰত ""}",,,,,,,,,,,,,
839," {""8"":""ৰাস্তাৰ সিপাৰে""}",,,,,,,,,,,,,
840," {""8"":""বজাৰত/ বজাৰৰ ওচৰত ""}",,,,,,,,,,,,,
841," {""8"":""জংঘল/ পাহাৰৰ সিপাৰত ""}",,,,,,,,,,,,,
842," {""8"":""নিজৰা/ নদীৰ সিপাৰত ""}",,,,,,,,,,,,,
843," {""8"":""কবৰস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
844," {""8"":""বেলেগ কিবা ""}",,,,,,,,,,,,,
834," {""8"":""এটাও গ্ৰহনযোগ্য নহয়""}",,,,,,,,,,,,,
846," {""8"":""নহয়""}",,,,,,,,,,,,,
847," {""8"":""হয়""}",,,,,,,,,,,,,
2265," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
851," {""8"":""কোনো বাধা নাই""}",,,,,,,,,,,,,
852," {""8"":""চুবুৰীৰ মুৰত""}",,,,,,,,,,,,,
853," {""8"":""গাওঁৰ পৰা বহু দুৰত ""}",,,,,,,,,,,,,
854," {""8"":""মাজ ৰাস্তাৰ ওচৰত ""}",,,,,,,,,,,,,
855," {""8"":""ৰাস্তাৰ সিপাৰে""}",,,,,,,,,,,,,
856," {""8"":""বজাৰত/ বজাৰৰ ওচৰত ""}",,,,,,,,,,,,,
857," {""8"":""জংঘল/ পাহাৰৰ সিপাৰত ""}",,,,,,,,,,,,,
858," {""8"":""নিজৰা/ নদীৰ সিপাৰত ""}",,,,,,,,,,,,,
859," {""8"":""কবৰস্থানৰ ওচৰত ""}",,,,,,,,,,,,,
860," {""8"":""বেলেগ কিবা ""}",,,,,,,,,,,,,
850," {""8"":""এটাও গ্ৰহনযোগ্য নহয়""}",,,,,,,,,,,,,
928," {""8"":""যোৱা বছৰৰ পৰা পোৱা নাই ""}",,,,,,,,,,,,,
929," {""8"":""12 মাহত সঠিক পৰিমানত পাই আছে ""}",,,,,,,,,,,,,
930," {""8"":""12 মাহত পায় আছে কিন্তু সঠিক পৰিমানত পোৱা নাই ""}",,,,,,,,,,,,,
931," {""8"":""12 মাহত পোৱা নাযাই, পালে সথিক পৰিমানত পাই ""}",,,,,,,,,,,,,
932," {""8"":""গোটেই 12 মাহত নাপাই, পালেও কমকৈ পাই ""}",,,,,,,,,,,,,
2028," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
2030," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
933," {""8"":""জব কাৰ্ড আছেনে ""}",,,,,,,,,,,,,
934," {""8"":""আছে লগত ""}",,,,,,,,,,,,,
2032," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
2033," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
2232," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1504," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
941," {""8"":""কৃষি শ্রমিক""}",,,,,,,,,,,,,
942," {""8"":""হাজিৰা/ অন্ন্য শ্ৰমৰ কাম ""}",,,,,,,,,,,,,
943," {""8"":""খেতি/গো পালন/ মৎস্য পালন/ এনে ধৰণৰ কাম ""}",,,,,,,,,,,,,
944," {""8"":""নিজে প্ৰতিস্থিত/ ব্যবসায়/ বনিজ আদি ""}",,,,,,,,,,,,,
945," {""8"":""দৰমহা প্ৰাপ্ত ""}",,,,,,,,,,,,,
946," {""8"":""শিল্পী""}",,,,,,,,,,,,,
947," {""8"":""ঘৰুৱা কাম ""}",,,,,,,,,,,,,
948," {""8"":""দোকান ""}",,,,,,,,,,,,,
949," {""8"":""কাঠৰ ব্যবসায় ""}",,,,,,,,,,,,,
950," {""8"":""ৰাগ পিকিং""}",,,,,,,,,,,,,
951," {""8"":""অন্য""}",,,,,,,,,,,,,
2252," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1026," {""8"":""খোলা ঠাইত                      ""}",,,,,,,,,,,,,
1027," {""8"":""বাল্টি""}",,,,,,,,,,,,,
1028," {""8"":""মুকলি নলাত ""}",,,,,,,,,,,,,
1029," {""8"":""বন্ধ নলাত ""}",,,,,,,,,,,,,
1030," {""8"":""চেপ্টিক টেংকত ""}",,,,,,,,,,,,,
1031," {""8"":""ৰাজহুৱা শৌচাগাৰ ""}",,,,,,,,,,,,,
1032," {""8"":""এটা শৌচাগাৰ বহুকেইটা পৰিয়ালে ব্যবহাৰ কৰে ""}",,,,,,,,,,,,,
1033," {""8"":""বাঅটয়লেট ""}",,,,,,,,,,,,,
1034," {""8"":""অন্য""}",,,,,,,,,,,,,
2177," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1036," {""8"":""নহয়""}",,,,,,,,,,,,,
1037," {""8"":""হয়""}",,,,,,,,,,,,,
2179," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1066," {""8"":""অশিক্ষিত""}",,,,,,,,,,,,,
1067," {""8"":""শ্ৰেণী - ১""}",,,,,,,,,,,,,
1068," {""8"":""শ্ৰেণী - ২""}",,,,,,,,,,,,,
1069," {""8"":""শ্ৰেণী - ৩""}",,,,,,,,,,,,,
1070," {""8"":""শ্ৰেণী - ৪""}",,,,,,,,,,,,,
1071," {""8"":""শ্ৰেণী - ৫""}",,,,,,,,,,,,,
1072," {""8"":""শ্ৰেণী - ৬""}",,,,,,,,,,,,,
1073," {""8"":""শ্ৰেণী - ৭""}",,,,,,,,,,,,,
1074," {""8"":""শ্ৰেণী - ৮""}",,,,,,,,,,,,,
1075," {""8"":""শ্ৰেণী - ৯""}",,,,,,,,,,,,,
1076," {""8"":""শ্ৰেণী - ১০""}",,,,,,,,,,,,,
1077," {""8"":""শ্ৰেণী - ১১""}",,,,,,,,,,,,,
1078," {""8"":""শ্ৰেণী - ১২""}",,,,,,,,,,,,,
1079," {""8"":""স্নাতক""}",,,,,,,,,,,,,
1080," {""8"":""স্নাতকোত্তৰ""}",,,,,,,,,,,,,
1081," {""8"":""অন্য কাৰিকৰী বা পেশাগত শিক্ষা ""}",,,,,,,,,,,,,
1860," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1083," {""8"":""নিবনুৱা""}",,,,,,,,,,,,,
1084," {""8"":""কৃষি শ্রমিক""}",,,,,,,,,,,,,
1085," {""8"":""সাধাৰন শ্ৰমিক ""}",,,,,,,,,,,,,
1086," {""8"":""খতি/গো পালন/ ফিচাৰি আদি অন্য কাম""}",,,,,,,,,,,,,
1087," {""8"":""নিজে প্ৰতিস্থিত/ ব্যবসায়/ বেপাৰ বনিজ ""}",,,,,,,,,,,,,
1088," {""8"":""দৰ্মহা ভোগী ""}",,,,,,,,,,,,,
1089," {""8"":""শিল্পী""}",,,,,,,,,,,,,
1090," {""8"":""ঘৰুৱা কাম""}",,,,,,,,,,,,,
1091," {""8"":""অন্যান্য""}",,,,,,,,,,,,,
2293," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1093," {""8"":""অশিক্ষিত""}",,,,,,,,,,,,,
1094," {""8"":""শ্ৰেণী - ১""}",,,,,,,,,,,,,
1095," {""8"":""শ্ৰেণী - ২""}",,,,,,,,,,,,,
1096," {""8"":""শ্ৰেণী - ৩""}",,,,,,,,,,,,,
1097," {""8"":""শ্ৰেণী - ৪""}",,,,,,,,,,,,,
1098," {""8"":""শ্ৰেণী - ৫""}",,,,,,,,,,,,,
1099," {""8"":""শ্ৰেণী - ৬""}",,,,,,,,,,,,,
1100," {""8"":""শ্ৰেণী - ৭""}",,,,,,,,,,,,,
1101," {""8"":""শ্ৰেণী - ৮""}",,,,,,,,,,,,,
1102," {""8"":""শ্ৰেণী - ৯""}",,,,,,,,,,,,,
1103," {""8"":""শ্ৰেণী - ১০""}",,,,,,,,,,,,,
1104," {""8"":""শ্ৰেণী - ১১""}",,,,,,,,,,,,,
1105," {""8"":""শ্ৰেণী - ১২""}",,,,,,,,,,,,,
1106," {""8"":""স্নাতক""}",,,,,,,,,,,,,
1107," {""8"":""স্নাতকোত্তৰ""}",,,,,,,,,,,,,
1108," {""8"":""অন্য কাৰিকৰী বা পেশাগত শিক্ষা ""}",,,,,,,,,,,,,
1109," {""8"":""নিবনুৱা""}",,,,,,,,,,,,,
1110," {""8"":""কৃষি শ্রমিক""}",,,,,,,,,,,,,
1111," {""8"":""সাধাৰন শ্ৰমিক ""}",,,,,,,,,,,,,
1112," {""8"":""খতি/গো পালন/ ফিচাৰি আদি অন্য কাম""}",,,,,,,,,,,,,
1113," {""8"":""নিজে প্ৰতিস্থিত/ ব্যবসায়/ বেপাৰ বনিজ ""}",,,,,,,,,,,,,
1114," {""8"":""দৰ্মহা ভোগী ""}",,,,,,,,,,,,,
1115," {""8"":""শিল্পী""}",,,,,,,,,,,,,
1116," {""8"":""ঘৰুৱা কাম""}",,,,,,,,,,,,,
1117," {""8"":""অন্যান্য""}",,,,,,,,,,,,,
1118," {""8"":""এইখন গাওৰে/ইয়াতে থাকে ""}",,,,,,,,,,,,,
1119," {""8"":""এইখন গাওৰে/বেলেগত থকে ""}",,,,,,,,,,,,,
1120," {""8"":""গাও এৰি অস্থায়ীভাৱে বেলেগত থাকে ""}",,,,,,,,,,,,,
1121," {""8"":""গাঁও এৰি স্থায়িভাবে বেলেগত থাকে ""}",,,,,,,,,,,,,
1868," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1123," {""8"":""ଜାନୁଆରୀ""}",,,,,,,,,,,,,জানুৱাৰী
1124," {""8"":""ফেব্রুৱাৰী""}",,,,,,,,,,,,,
1125," {""8"":""মার্চ""}",,,,,,,,,,,,,
1126," {""8"":""এপ্রিল""}",,,,,,,,,,,,,
1127," {""8"":""মে’""}",,,,,,,,,,,,,
1128," {""8"":""জুন""}",,,,,,,,,,,,,
1129," {""8"":""জুলাই""}",,,,,,,,,,,,,
1130," {""8"":""অগষ্ট""}",,,,,,,,,,,,,
1131," {""8"":""চেপ্টেম্বৰ""}",,,,,,,,,,,,,
1132," {""8"":""অক্টোবৰ""}",,,,,,,,,,,,,
1133," {""8"":""নবেম্বৰ""}",,,,,,,,,,,,,
1134," {""8"":""ডিচেম্বৰ""}",,,,,,,,,,,,,
1871," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1872," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1136," {""8"":""নহয়""}",,,,,,,,,,,,,
1135," {""8"":""হয়""}",,,,,,,,,,,,,
2294," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1139," {""8"":""নহয়""}",,,,,,,,,,,,,
1138," {""8"":""হয়""}",,,,,,,,,,,,,
1874," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1877," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1144," {""8"":""নহয়""}",,,,,,,,,,,,,
1143," {""8"":""হয়""}",,,,,,,,,,,,,
2295," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1146," {""8"":""গৰ্ভৱতি বুলি পিছত জানিলে ""}",,,,,,,,,,,,,
1147," {""8"":""মাকে হাস্পাতাল/ANM ৰ লগত যোগাযোগ কৰিব পৰা নাই ""}",,,,,,,,,,,,,
1148," {""8"":""ANM উপলব্ধ নহয় ""}",,,,,,,,,,,,,
1149," {""8"":""অন্য কাৰণ""}",,,,,,,,,,,,,
1879," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
