LocationID,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403
2242,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2243,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2244,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2245,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2246,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2247,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,847,22,25,854,99,863,865,866,870,871,1,88,877,879,881,883
2248,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2249,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2250,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2251,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2252,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2253,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2254,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2255,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2256,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2257,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2258,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2259,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2260,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2261,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2262,1042,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,864,2371,870,871,1,88,877,879,881,883
2284,1043,1041,48,1044,2212,1052,0,701,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2285,1043,1041,49,1044,2212,1052,0,701,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2286,1043,1041,50,1044,2212,1052,0,701,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
2294,1042,1041,6,1044,2212,1052,0,701,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,0,2246,99,795,0,797,99,812,814,99,0,818,99,831,1,2,839,99,846,99,0,850,99,863,864,866,869,872,4,0,877,879,880,883
2292,1042,1041,5,1044,2212,1052,1,705,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,3,783,99,795,0,797,99,812,815,99,1,823,99,831,99,1,839,99,846,99,3,855,99,863,864,866,869,1548,3,0,877,879,880,883
2297,1042,1041,7,1044,2212,1052,0,701,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,3,783,99,795,0,797,99,812,814,99,3,821,99,830,99,6,837,99,846,99,6,853,99,863,865,867,869,871,1,0,877,879,881,883
2296,1042,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,2,781,99,795,0,797,99,813,814,99,3,823,99,830,99,3,839,99,846,99,3,853,99,863,865,867,870,872,1,0,877,879,881,883
2295,1042,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,2,781,99,795,0,797,99,813,814,99,3,823,99,830,99,3,839,99,846,99,3,853,99,863,865,867,870,872,1,0,877,879,881,883
2291,1042,1041,3,1044,2212,1052,0,705,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,2,783,99,795,0,797,99,812,814,99,2,823,99,830,99,2,839,99,846,99,5,855,99,863,864,866,869,871,4,0,877,879,881,883
2293,1042,1041,4,1044,2212,1052,1,705,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,770,8,2236,2239,2243,5,789,99,795,0,797,99,812,814,99,1,823,99,830,99,1,839,99,846,99,5,855,99,863,864,866,869,871,1,0,877,879,881,883
2290,1042,1041,1,1044,2212,1052,0,705,99,718,2,1054,725,726,0,733,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,0,779,99,795,0,797,99,812,814,99,0,819,99,830,99,0,835,99,846,99,0,851,99,863,864,866,869,871,1,0,877,879,881,883
2298,1042,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,0,779,99,795,0,797,99,812,814,99,0,819,99,830,99,0,835,99,846,99,0,851,99,863,864,866,869,871,1,0,877,879,881,883
1717,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1718,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1719,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1720,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,815,1,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1721,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1722,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1723,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1724,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1725,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,865,866,870,871,1,88,877,879,881,883
1726,1043,715,99,2206,2215,2183,99,2186,99,717,99,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,812,814,99,0,819,99,830,99,99,834,99,846,99,99,850,99,863,864,866,869,872,4,0,877,879,880,883
3420,1042,715,99,2206,2215,2183,99,2186,99,2188,99,2191,2194,2197,99,2200,99,2218,99,2221,2224,2227,99,2229,99,2233,99,2236,2239,2243,99,2246,99,794,99,2251,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,862,864,2371,869,1548,99,0,876,878,880,882
2853,1043,1041,10,1044,1050,1052,0,701,0,718,10,1054,725,726,0,729,0,745,1,747,750,2227,2,755,0,770,88,772,775,776,15,779,99,795,0,797,99,813,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,4,1,877,879,880,882
2852,1043,1041,11,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,745,99,747,750,2227,2,755,0,770,88,772,775,776,15,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,3,1,877,879,880,882
2854,1043,1041,12,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,745,99,747,750,2227,2,755,0,770,88,772,775,776,15,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,2,1,877,879,880,882
2863,1043,1041,13,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,745,99,747,750,2227,2,755,0,770,88,772,775,776,18,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,2,1,877,879,880,882
2851,1043,1041,14,1044,2212,1052,0,701,0,718,11,2346,725,2197,0,729,0,745,99,747,750,2227,2,755,0,770,88,772,775,776,15,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,2,1,877,879,880,882
2857,1043,1041,15,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,745,99,747,750,2227,2,755,0,770,88,772,775,776,18,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,2,1,877,879,880,882
2865,1043,1041,16,1044,2212,1052,0,701,0,718,12,1054,725,726,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,3,1,877,879,880,882
2858,1043,1041,17,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,2,1,877,879,880,882
2868,1043,1041,18,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,2,1,877,879,880,882
2867,1043,1041,19,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,1,1,877,879,880,882
2864,1043,1041,20,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,1,0,877,878,880,882
2870,1043,1041,21,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,0,797,99,813,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,3,0,877,879,880,882
2869,1043,1041,22,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,794,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,2,0,877,879,880,882
2872,1043,1041,23,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,4,0,877,879,880,882
2871,1043,1041,99,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,794,99,797,99,813,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,2,0,877,879,880,882
2876,1043,1041,24,1044,2212,1052,0,701,0,717,99,2191,2194,2197,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,0,797,99,812,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,1,0,877,878,880,882
2874,1043,1041,25,1044,2212,1052,0,701,0,718,13,1054,725,726,0,729,0,2218,99,2221,2224,2227,0,754,0,769,99,2236,2239,776,0,779,99,795,2,799,99,813,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,868,869,1548,1,0,877,878,880,882
2875,1043,1041,99,1044,2212,1052,0,701,0,717,99,2346,2355,2197,0,729,0,2218,99,2386,2394,2227,0,754,0,769,99,2360,2370,776,0,779,99,794,0,797,99,813,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,862,865,2371,870,872,0,0,876,878,880,882
2873,1043,1041,99,1044,2212,1052,0,701,0,717,99,2346,2355,2197,0,729,0,2218,99,2386,2394,2227,0,754,0,769,99,2360,2370,776,0,779,99,794,0,799,99,813,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,862,865,2371,870,872,0,0,876,878,880,882
2877,1043,1041,99,1044,2212,1052,0,701,0,717,99,2346,2355,2197,0,729,0,2218,99,2386,2394,2227,0,754,0,769,99,2360,2370,776,0,779,99,794,3,797,99,813,814,99,99,818,99,2261,99,99,834,99,846,99,99,850,99,863,865,2371,870,872,0,0,877,879,880,882
4051,1043,715,99,2206,2215,2183,1,701,99,2188,99,2191,2194,726,1,729,99,744,99,2221,2224,2227,8,756,99,769,99,2236,2239,2243,20,781,99,795,0,797,99,813,814,99,99,818,99,830,99,1,838,99,846,99,99,850,99,863,864,866,869,871,0,1,876,878,880,883
4515,1043,1041,1,1044,2212,1052,0,701,0,718,1,1054,725,726,0,729,0,745,99,747,750,751,0,754,99,769,99,2236,2239,2243,99,2246,99,795,0,797,99,813,815,3,0,819,99,831,3,2,835,99,846,99,99,850,99,863,864,2371,869,1548,7,0,876,879,880,882
4508,1043,1041,5,1044,2212,1052,0,701,0,717,88,2191,2194,2197,5,731,Forest,744,88,2221,2224,2227,7,760,Forest,769,88,2236,2239,2243,7,785,forest,795,0,797,99,812,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,863,864,2371,869,1548,5,0,876,879,880,882
4501,1043,1041,6,1044,2212,1052,0,701,0,717,88,2191,2194,2197,5,742,River,744,88,2221,2224,2227,10,760,99,769,88,2236,2239,2243,10,785,99,795,0,797,99,812,814,99,99,818,99,831,88,10,842,99,846,99,99,850,99,862,864,2371,869,1548,3,0,876,879,880,882
4509,1043,1041,13,1044,2212,1052,0,701,0,717,88,2191,2194,2197,3,731,River,744,88,2221,2224,2227,3,761,99,769,88,2236,2239,2243,3,786,99,794,2,804,99,813,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4517,1043,1041,11,1044,2212,1052,0,701,0,718,11,2346,2194,2197,3,731,River,745,11,2386,750,2227,3,761,99,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,4,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4518,1043,1041,4,1044,2212,1052,0,701,0,717,88,2191,2194,2197,3,731,River,744,88,2221,2224,2227,3,761,99,769,88,2236,2239,2243,3,786,99,794,2,804,99,813,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4516,1043,1041,10,1044,2212,1052,0,701,0,718,10,2346,2194,2197,3,731,River,745,10,2386,750,2227,3,761,99,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,5,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4520,1043,1041,12,1044,2212,1052,0,701,0,717,88,2191,2194,2197,3,731,River,744,88,2221,2224,2227,3,761,99,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4505,1043,1041,99,1044,2212,1052,0,701,0,717,88,2191,2194,2197,3,731,River,744,88,2221,2224,2227,3,761,99,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4506,1043,1041,99,1044,2212,1052,0,701,0,717,88,2191,2194,2197,3,731,River,744,88,2221,2224,2227,3,761,99,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4511,1043,1041,14,1044,2212,1052,0,701,0,718,14,2346,2194,2197,3,731,River,745,14,2386,750,2227,3,761,99,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,6,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4503,1043,1041,17,1044,2212,1052,0,701,0,718,17,2346,2194,2197,3,731,River,745,17,2386,750,2227,3,761,99,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,7,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4502,1043,1041,18,1044,2212,1052,0,701,0,717,88,2191,2194,2197,3,731,River,744,88,2221,2224,2227,3,761,River,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4519,1043,1041,9,1044,2212,1052,0,701,0,717,88,2191,2194,2197,3,731,River,744,88,2221,2224,2227,3,761,99,769,88,2236,2239,2243,3,786,99,795,2,804,99,813,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
4504,1043,1041,7,1044,2212,1052,0,701,0,717,88,2191,2194,2197,3,731,River,744,88,2221,2224,2227,3,761,99,769,88,2236,2239,2243,3,786,99,794,2,804,99,813,814,99,99,818,99,831,88,14,842,99,846,99,99,850,99,862,864,2371,869,1548,0,0,876,879,880,882
3330,1042,1041,10,1044,2211,1052,0,2186,99,718,13,2342,725,2197,99,2200,99,745,16,2382,750,751,0,754,99,770,88,772,775,776,99,779,99,795,88,2251,99,812,814,99,99,818,99,831,88,99,834,0,847,7,99,850,99,862,864,866,869,1548,99,1,877,878,880,882
3331,1042,1041,11,1044,2212,1052,88,2186,99,718,14,2346,725,2197,99,2200,99,745,17,2382,750,751,0,754,99,770,88,772,775,776,99,779,99,795,88,2251,99,812,814,99,99,818,99,831,88,99,834,0,847,5,99,850,99,862,864,866,869,1548,99,1,877,878,880,882
3332,1042,1041,12,1044,2212,1052,88,2186,99,718,15,2346,725,2197,99,2200,99,745,18,2382,750,751,0,754,99,770,88,2369,775,776,99,779,99,795,88,2251,99,812,814,99,99,818,99,831,88,99,834,0,847,2,99,850,99,862,864,866,869,1548,99,1,877,878,880,882
2552,1043,1041,11,1044,2212,1052,1,714,99,2188,88,2191,2194,2197,99,731,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,1,798,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,99,0,877,879,881,882
2551,1043,1041,12,1044,2212,1052,88,2186,99,2188,88,2191,2194,2197,99,2200,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,794,99,2251,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,862,864,2371,869,1548,99,0,876,878,880,882
2554,1043,1041,88,1044,2212,1052,1,714,99,2188,88,2191,2194,2197,99,731,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,1,798,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,99,0,877,879,881,882
2577,1043,1041,20,1044,2212,1052,1,714,99,717,88,2191,2194,2197,99,731,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,1,798,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,99,0,877,879,880,882
2576,1043,715,88,2206,2215,2183,0,701,99,2188,88,2191,2194,2197,99,2200,99,2218,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,794,99,2251,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,862,864,2371,869,1548,99,0,876,878,880,882
2578,1043,1041,21,1044,2212,1052,88,2186,99,2188,88,2191,2194,2197,99,2200,99,2218,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,794,99,2251,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,862,864,2371,869,1548,99,0,876,878,880,882
2581,1043,715,88,2206,2215,1052,1,714,99,717,88,2191,2194,2197,99,731,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,1,798,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,99,0,877,879,880,882
2580,1043,1041,22,1044,2212,1052,88,2186,99,2188,88,2191,2194,2197,99,2200,99,2218,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,794,99,2251,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,862,864,2371,869,1548,99,0,876,878,880,882
2579,1043,1041,23,1044,2212,1052,88,2186,99,2188,88,2191,2194,2197,99,2200,99,2218,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,794,99,2251,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,862,864,2371,869,1548,99,0,876,878,880,882
2586,1043,1041,24,1044,2212,1052,1,714,99,717,88,2191,2194,2197,99,731,99,744,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,795,1,798,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,863,864,2371,869,1548,99,0,877,879,880,882
2583,1043,1041,25,1044,2212,1052,88,2186,99,2188,88,2191,2194,2197,99,2200,99,2218,99,2221,2224,2227,99,2229,99,769,99,2236,2239,2243,99,2246,99,794,99,2251,99,812,814,99,99,818,99,830,99,99,834,99,846,99,99,850,99,862,864,2371,869,1548,99,0,876,878,880,882
