2107111,1071,1,9,"1,4,5,8,9,10,11,12,15,18",CRY - 35,School-jahangir puri MIG Block-107111,108,1786
2107112,1071,1,9,"1,4,5,8,9,10,11,18",CRY - 35,School-jahangir puri MIG Block-107112,108,1787
2107213,1072,1,9,"1,2,4,5,8,9,10,11,12,15,16,18",CRY - 35,School-CD park-107213,108,1788
2107214,1072,1,9,"1,4,5,8,9,10,11,12,16,18",CRY - 35,School-CD park-107214,108,1789
2107315,1073,1,9,"1,4,5,8,10,11,18",CRY - 35,School-haidar pur- Sanjay camp-107315,108,1790
2107316,1073,1,9,"1,4,5,8,9,10,11,12,13,15,18",CRY - 35,School-haidar pur- Sanjay camp-107316,108,1791
2106817,1068,1,9,"1,4,5,8,9,10,11,12,18",CRY - 35,School-shahbad dairy- F block-106817,108,1792
2126401,1264,1,1,"3,5,8,9,10,11,12,13,15,18",CRY - 93,School-Gandhi Colony (slum)-126401,108,1793
2126402,1264,1,1,"3,4,5,8,9,10,11,12,18",CRY - 93,School-Gandhi Colony (slum)-126402,108,1794
2126303,1263,1,1,"1,3,4,5,8,9,10,11,12,15,18",CRY - 93,School-Kharag Mangoli (slum)-126303,108,1795
2126304,1263,1,1,"3,4,5,8,9,10,11,18",CRY - 93,School-Kharag Mangoli (slum)-126304,108,1796
2126305,1263,1,9,"2,3,4,5,8,9,10,11,12,15,16,18",CRY - 93,School-Kharag Mangoli (slum)-126305,108,1797
2189716,1897,1,4,"1,2,4,5,8,9,10,11,12,15,16,18",CRY - 65,School-Ajaysar -189716,108,1798
2191017,1910,1,4,"1,4,5,8,9,10,11,12,16,18",CRY - 65,School-Meeno Ka Naya Gaav -191017,108,1799
2191318,1913,1,4,"1,4,5,8,9,10,11,12,15,18",CRY - 65,School-Takawas-191318,108,1800
2191219,1912,1,4,"1,4,5,8,9,10,11,18",CRY - 65,School-Naikheda-191219,108,1801
2190920,1909,1,4,"1,2,4,5,8,9,10,11,12,15,16,18",CRY - 65,School-Sankariya -190920,108,1802
2190621,1906,1,4,"1,4,5,8,9,10,11,12,16,18",CRY - 65,School-Mankhand -190621,108,1803
2213302,2133,1,1,"3,4,5,8,9,10,11,12,15,18",CRY - 13,School-Kakraha-213302,108,1804
2213905,2139,1,1,"1,3,5,8,9,10,12,15,18",CRY - 13,School-Lalai-213905,108,1805
2213101,2131,1,1,"3,4,5,8,9,10,13,15,18",CRY - 13,School-Ganne chauraha-213101,108,1806
